budget_id,budget_flops,model_name,n_layer,n_head,n_embd,dropout,bias,mlp_ratio,num_params,tokens_per_step,target_train_tokens,actual_train_tokens,target_d_over_n,actual_d_over_n,train_steps,unclipped_train_steps,actual_compute_proxy,schedule_regime,seed,fixed_schedule_horizon_steps,run_id
0,1200000000000.0,gpt_4l_96d,4,4,96,0.1,True,4.0,484416,2048,412868.27850442595,413696,0.8523010769760412,0.854009776720835,202,202,1202405769216.0,matched,0,994,b0__gpt_4l_96d__matched__seed0
0,1200000000000.0,gpt_4l_96d,4,4,96,0.1,True,4.0,484416,2048,412868.27850442595,413696,0.8523010769760412,0.854009776720835,202,202,1202405769216.0,matched,1,994,b0__gpt_4l_96d__matched__seed1
0,1200000000000.0,gpt_4l_96d,4,4,96,0.1,True,4.0,484416,2048,412868.27850442595,413696,0.8523010769760412,0.854009776720835,202,202,1202405769216.0,matched,2,994,b0__gpt_4l_96d__matched__seed2
0,1200000000000.0,gpt_5l_96d,5,4,96,0.1,True,4.0,596256,2048,335426.3940320936,335872,0.5625543290668665,0.5633016690817367,164,164,1201594171392.0,fixed,0,994,b0__gpt_5l_96d__fixed__seed0
0,1200000000000.0,gpt_5l_96d,5,4,96,0.1,True,4.0,596256,2048,335426.3940320936,335872,0.5625543290668665,0.5633016690817367,164,164,1201594171392.0,fixed,1,994,b0__gpt_5l_96d__fixed__seed1
0,1200000000000.0,gpt_5l_96d,5,4,96,0.1,True,4.0,596256,2048,335426.3940320936,335872,0.5625543290668665,0.5633016690817367,164,164,1201594171392.0,fixed,2,994,b0__gpt_5l_96d__fixed__seed2
0,1200000000000.0,gpt_5l_96d,5,4,96,0.1,True,4.0,596256,2048,335426.3940320936,335872,0.5625543290668665,0.5633016690817367,164,164,1201594171392.0,matched,0,994,b0__gpt_5l_96d__matched__seed0
0,1200000000000.0,gpt_5l_96d,5,4,96,0.1,True,4.0,596256,2048,335426.3940320936,335872,0.5625543290668665,0.5633016690817367,164,164,1201594171392.0,matched,1,994,b0__gpt_5l_96d__matched__seed1
0,1200000000000.0,gpt_5l_96d,5,4,96,0.1,True,4.0,596256,2048,335426.3940320936,335872,0.5625543290668665,0.5633016690817367,164,164,1201594171392.0,matched,2,994,b0__gpt_5l_96d__matched__seed2
1,2000000000000.0,gpt_2l_16d,2,4,16,0.1,True,4.0,12736,2048,26172529.31323283,26173440,2055.0038719560953,2055.075376884422,12780,12780,2000069591040.0,fixed,0,1656,b1__gpt_2l_16d__fixed__seed0
1,2000000000000.0,gpt_2l_16d,2,4,16,0.1,True,4.0,12736,2048,26172529.31323283,26173440,2055.0038719560953,2055.075376884422,12780,12780,2000069591040.0,fixed,1,1656,b1__gpt_2l_16d__fixed__seed1
1,2000000000000.0,gpt_2l_16d,2,4,16,0.1,True,4.0,12736,2048,26172529.31323283,26173440,2055.0038719560953,2055.075376884422,12780,12780,2000069591040.0,fixed,2,1656,b1__gpt_2l_16d__fixed__seed2
1,2000000000000.0,gpt_2l_16d,2,4,16,0.1,True,4.0,12736,2048,26172529.31323283,26173440,2055.0038719560953,2055.075376884422,12780,12780,2000069591040.0,matched,0,1656,b1__gpt_2l_16d__matched__seed0
1,2000000000000.0,gpt_2l_16d,2,4,16,0.1,True,4.0,12736,2048,26172529.31323283,26173440,2055.0038719560953,2055.075376884422,12780,12780,2000069591040.0,matched,1,1656,b1__gpt_2l_16d__matched__seed1
1,2000000000000.0,gpt_2l_16d,2,4,16,0.1,True,4.0,12736,2048,26172529.31323283,26173440,2055.0038719560953,2055.075376884422,12780,12780,2000069591040.0,matched,2,1656,b1__gpt_2l_16d__matched__seed2
1,2000000000000.0,gpt_2l_20d,2,4,20,0.1,True,4.0,17840,2048,18684603.886397608,18685952,1047.3432671747537,1047.4188340807175,9124,9124,2000144302080.0,fixed,0,1656,b1__gpt_2l_20d__fixed__seed0
1,2000000000000.0,gpt_2l_20d,2,4,20,0.1,True,4.0,17840,2048,18684603.886397608,18685952,1047.3432671747537,1047.4188340807175,9124,9124,2000144302080.0,fixed,1,1656,b1__gpt_2l_20d__fixed__seed1
1,2000000000000.0,gpt_2l_20d,2,4,20,0.1,True,4.0,17840,2048,18684603.886397608,18685952,1047.3432671747537,1047.4188340807175,9124,9124,2000144302080.0,fixed,2,1656,b1__gpt_2l_20d__fixed__seed2
1,2000000000000.0,gpt_2l_20d,2,4,20,0.1,True,4.0,17840,2048,18684603.886397608,18685952,1047.3432671747537,1047.4188340807175,9124,9124,2000144302080.0,matched,0,1656,b1__gpt_2l_20d__matched__seed0
1,2000000000000.0,gpt_2l_20d,2,4,20,0.1,True,4.0,17840,2048,18684603.886397608,18685952,1047.3432671747537,1047.4188340807175,9124,9124,2000144302080.0,matched,1,1656,b1__gpt_2l_20d__matched__seed1
1,2000000000000.0,gpt_2l_20d,2,4,20,0.1,True,4.0,17840,2048,18684603.886397608,18685952,1047.3432671747537,1047.4188340807175,9124,9124,2000144302080.0,matched,2,1656,b1__gpt_2l_20d__matched__seed2
1,2000000000000.0,gpt_2l_24d,2,4,24,0.1,True,4.0,23712,2048,14057579.847053532,14059520,592.8466534688567,592.9284750337382,6865,6865,2000276029440.0,fixed,0,1656,b1__gpt_2l_24d__fixed__seed0
1,2000000000000.0,gpt_2l_24d,2,4,24,0.1,True,4.0,23712,2048,14057579.847053532,14059520,592.8466534688567,592.9284750337382,6865,6865,2000276029440.0,fixed,1,1656,b1__gpt_2l_24d__fixed__seed1
1,2000000000000.0,gpt_2l_24d,2,4,24,0.1,True,4.0,23712,2048,14057579.847053532,14059520,592.8466534688567,592.9284750337382,6865,6865,2000276029440.0,fixed,2,1656,b1__gpt_2l_24d__fixed__seed2
1,2000000000000.0,gpt_2l_24d,2,4,24,0.1,True,4.0,23712,2048,14057579.847053532,14059520,592.8466534688567,592.9284750337382,6865,6865,2000276029440.0,matched,0,1656,b1__gpt_2l_24d__matched__seed0
1,2000000000000.0,gpt_2l_24d,2,4,24,0.1,True,4.0,23712,2048,14057579.847053532,14059520,592.8466534688567,592.9284750337382,6865,6865,2000276029440.0,matched,1,1656,b1__gpt_2l_24d__matched__seed1
1,2000000000000.0,gpt_2l_24d,2,4,24,0.1,True,4.0,23712,2048,14057579.847053532,14059520,592.8466534688567,592.9284750337382,6865,6865,2000276029440.0,matched,2,1656,b1__gpt_2l_24d__matched__seed2
1,2000000000000.0,gpt_2l_28d,2,4,28,0.1,True,4.0,30352,2048,10982252.679669654,10983424,361.8296217603339,361.868212967844,5363,5363,2000213311488.0,fixed,0,1656,b1__gpt_2l_28d__fixed__seed0
1,2000000000000.0,gpt_2l_28d,2,4,28,0.1,True,4.0,30352,2048,10982252.679669654,10983424,361.8296217603339,361.868212967844,5363,5363,2000213311488.0,fixed,1,1656,b1__gpt_2l_28d__fixed__seed1
1,2000000000000.0,gpt_2l_28d,2,4,28,0.1,True,4.0,30352,2048,10982252.679669654,10983424,361.8296217603339,361.868212967844,5363,5363,2000213311488.0,fixed,2,1656,b1__gpt_2l_28d__fixed__seed2
1,2000000000000.0,gpt_2l_28d,2,4,28,0.1,True,4.0,30352,2048,10982252.679669654,10983424,361.8296217603339,361.868212967844,5363,5363,2000213311488.0,matched,0,1656,b1__gpt_2l_28d__matched__seed0
1,2000000000000.0,gpt_2l_28d,2,4,28,0.1,True,4.0,30352,2048,10982252.679669654,10983424,361.8296217603339,361.868212967844,5363,5363,2000213311488.0,matched,1,1656,b1__gpt_2l_28d__matched__seed1
1,2000000000000.0,gpt_2l_28d,2,4,28,0.1,True,4.0,30352,2048,10982252.679669654,10983424,361.8296217603339,361.868212967844,5363,5363,2000213311488.0,matched,2,1656,b1__gpt_2l_28d__matched__seed2
1,2000000000000.0,gpt_2l_32d,2,4,32,0.1,True,4.0,37760,2048,8827683.615819208,8828928,233.7839940630087,233.81694915254238,4311,4311,2000281927680.0,fixed,0,1656,b1__gpt_2l_32d__fixed__seed0
1,2000000000000.0,gpt_2l_32d,2,4,32,0.1,True,4.0,37760,2048,8827683.615819208,8828928,233.7839940630087,233.81694915254238,4311,4311,2000281927680.0,fixed,1,1656,b1__gpt_2l_32d__fixed__seed1
1,2000000000000.0,gpt_2l_32d,2,4,32,0.1,True,4.0,37760,2048,8827683.615819208,8828928,233.7839940630087,233.81694915254238,4311,4311,2000281927680.0,fixed,2,1656,b1__gpt_2l_32d__fixed__seed2
1,2000000000000.0,gpt_2l_32d,2,4,32,0.1,True,4.0,37760,2048,8827683.615819208,8828928,233.7839940630087,233.81694915254238,4311,4311,2000281927680.0,matched,0,1656,b1__gpt_2l_32d__matched__seed0
1,2000000000000.0,gpt_2l_32d,2,4,32,0.1,True,4.0,37760,2048,8827683.615819208,8828928,233.7839940630087,233.81694915254238,4311,4311,2000281927680.0,matched,1,1656,b1__gpt_2l_32d__matched__seed1
1,2000000000000.0,gpt_2l_32d,2,4,32,0.1,True,4.0,37760,2048,8827683.615819208,8828928,233.7839940630087,233.81694915254238,4311,4311,2000281927680.0,matched,2,1656,b1__gpt_2l_32d__matched__seed2
1,2000000000000.0,gpt_2l_36d,2,4,36,0.1,True,4.0,45936,2048,7256472.773714153,7258112,157.96919134696432,158.00487634970395,3544,3544,2000451796992.0,fixed,0,1656,b1__gpt_2l_36d__fixed__seed0
1,2000000000000.0,gpt_2l_36d,2,4,36,0.1,True,4.0,45936,2048,7256472.773714153,7258112,157.96919134696432,158.00487634970395,3544,3544,2000451796992.0,fixed,1,1656,b1__gpt_2l_36d__fixed__seed1
1,2000000000000.0,gpt_2l_36d,2,4,36,0.1,True,4.0,45936,2048,7256472.773714153,7258112,157.96919134696432,158.00487634970395,3544,3544,2000451796992.0,fixed,2,1656,b1__gpt_2l_36d__fixed__seed2
1,2000000000000.0,gpt_2l_36d,2,4,36,0.1,True,4.0,45936,2048,7256472.773714153,7258112,157.96919134696432,158.00487634970395,3544,3544,2000451796992.0,matched,0,1656,b1__gpt_2l_36d__matched__seed0
1,2000000000000.0,gpt_2l_36d,2,4,36,0.1,True,4.0,45936,2048,7256472.773714153,7258112,157.96919134696432,158.00487634970395,3544,3544,2000451796992.0,matched,1,1656,b1__gpt_2l_36d__matched__seed1
1,2000000000000.0,gpt_2l_36d,2,4,36,0.1,True,4.0,45936,2048,7256472.773714153,7258112,157.96919134696432,158.00487634970395,3544,3544,2000451796992.0,matched,2,1656,b1__gpt_2l_36d__matched__seed2
1,2000000000000.0,gpt_2l_40d,2,4,40,0.1,True,4.0,54880,2048,6073858.1146744415,6074368,110.67525719158968,110.68454810495626,2966,2966,2000167895040.0,fixed,0,1656,b1__gpt_2l_40d__fixed__seed0
1,2000000000000.0,gpt_2l_40d,2,4,40,0.1,True,4.0,54880,2048,6073858.1146744415,6074368,110.67525719158968,110.68454810495626,2966,2966,2000167895040.0,fixed,1,1656,b1__gpt_2l_40d__fixed__seed1
1,2000000000000.0,gpt_2l_40d,2,4,40,0.1,True,4.0,54880,2048,6073858.1146744415,6074368,110.67525719158968,110.68454810495626,2966,2966,2000167895040.0,fixed,2,1656,b1__gpt_2l_40d__fixed__seed2
1,2000000000000.0,gpt_2l_40d,2,4,40,0.1,True,4.0,54880,2048,6073858.1146744415,6074368,110.67525719158968,110.68454810495626,2966,2966,2000167895040.0,matched,0,1656,b1__gpt_2l_40d__matched__seed0
1,2000000000000.0,gpt_2l_40d,2,4,40,0.1,True,4.0,54880,2048,6073858.1146744415,6074368,110.67525719158968,110.68454810495626,2966,2966,2000167895040.0,matched,1,1656,b1__gpt_2l_40d__matched__seed1
1,2000000000000.0,gpt_2l_40d,2,4,40,0.1,True,4.0,54880,2048,6073858.1146744415,6074368,110.67525719158968,110.68454810495626,2966,2966,2000167895040.0,matched,2,1656,b1__gpt_2l_40d__matched__seed2
1,2000000000000.0,gpt_2l_44d,2,4,44,0.1,True,4.0,64592,2048,5160597.8036495745,5160960,79.89530907309845,79.90091652216992,2520,2520,2000140369920.0,fixed,0,1656,b1__gpt_2l_44d__fixed__seed0
1,2000000000000.0,gpt_2l_44d,2,4,44,0.1,True,4.0,64592,2048,5160597.8036495745,5160960,79.89530907309845,79.90091652216992,2520,2520,2000140369920.0,fixed,1,1656,b1__gpt_2l_44d__fixed__seed1
1,2000000000000.0,gpt_2l_44d,2,4,44,0.1,True,4.0,64592,2048,5160597.8036495745,5160960,79.89530907309845,79.90091652216992,2520,2520,2000140369920.0,fixed,2,1656,b1__gpt_2l_44d__fixed__seed2
1,2000000000000.0,gpt_2l_44d,2,4,44,0.1,True,4.0,64592,2048,5160597.8036495745,5160960,79.89530907309845,79.90091652216992,2520,2520,2000140369920.0,matched,0,1656,b1__gpt_2l_44d__matched__seed0
1,2000000000000.0,gpt_2l_44d,2,4,44,0.1,True,4.0,64592,2048,5160597.8036495745,5160960,79.89530907309845,79.90091652216992,2520,2520,2000140369920.0,matched,1,1656,b1__gpt_2l_44d__matched__seed1
1,2000000000000.0,gpt_2l_44d,2,4,44,0.1,True,4.0,64592,2048,5160597.8036495745,5160960,79.89530907309845,79.90091652216992,2520,2520,2000140369920.0,matched,2,1656,b1__gpt_2l_44d__matched__seed2
1,2000000000000.0,gpt_2l_48d,2,4,48,0.1,True,4.0,75072,2048,4440181.869849389,4442112,59.145645112017654,59.171355498721226,2169,2169,2000869392384.0,fixed,0,1656,b1__gpt_2l_48d__fixed__seed0
1,2000000000000.0,gpt_2l_48d,2,4,48,0.1,True,4.0,75072,2048,4440181.869849389,4442112,59.145645112017654,59.171355498721226,2169,2169,2000869392384.0,fixed,1,1656,b1__gpt_2l_48d__fixed__seed1
1,2000000000000.0,gpt_2l_48d,2,4,48,0.1,True,4.0,75072,2048,4440181.869849389,4442112,59.145645112017654,59.171355498721226,2169,2169,2000869392384.0,fixed,2,1656,b1__gpt_2l_48d__fixed__seed2
1,2000000000000.0,gpt_2l_48d,2,4,48,0.1,True,4.0,75072,2048,4440181.869849389,4442112,59.145645112017654,59.171355498721226,2169,2169,2000869392384.0,matched,0,1656,b1__gpt_2l_48d__matched__seed0
1,2000000000000.0,gpt_2l_48d,2,4,48,0.1,True,4.0,75072,2048,4440181.869849389,4442112,59.145645112017654,59.171355498721226,2169,2169,2000869392384.0,matched,1,1656,b1__gpt_2l_48d__matched__seed1
1,2000000000000.0,gpt_2l_48d,2,4,48,0.1,True,4.0,75072,2048,4440181.869849389,4442112,59.145645112017654,59.171355498721226,2169,2169,2000869392384.0,matched,2,1656,b1__gpt_2l_48d__matched__seed2
1,2000000000000.0,gpt_2l_52d,2,4,52,0.1,True,4.0,86320,2048,3861600.247142416,3862528,44.7358694061911,44.746617238183504,1886,1886,2000480501760.0,fixed,0,1656,b1__gpt_2l_52d__fixed__seed0
1,2000000000000.0,gpt_2l_52d,2,4,52,0.1,True,4.0,86320,2048,3861600.247142416,3862528,44.7358694061911,44.746617238183504,1886,1886,2000480501760.0,fixed,1,1656,b1__gpt_2l_52d__fixed__seed1
1,2000000000000.0,gpt_2l_52d,2,4,52,0.1,True,4.0,86320,2048,3861600.247142416,3862528,44.7358694061911,44.746617238183504,1886,1886,2000480501760.0,fixed,2,1656,b1__gpt_2l_52d__fixed__seed2
1,2000000000000.0,gpt_2l_52d,2,4,52,0.1,True,4.0,86320,2048,3861600.247142416,3862528,44.7358694061911,44.746617238183504,1886,1886,2000480501760.0,matched,0,1656,b1__gpt_2l_52d__matched__seed0
1,2000000000000.0,gpt_2l_52d,2,4,52,0.1,True,4.0,86320,2048,3861600.247142416,3862528,44.7358694061911,44.746617238183504,1886,1886,2000480501760.0,matched,1,1656,b1__gpt_2l_52d__matched__seed1
1,2000000000000.0,gpt_2l_52d,2,4,52,0.1,True,4.0,86320,2048,3861600.247142416,3862528,44.7358694061911,44.746617238183504,1886,1886,2000480501760.0,matched,2,1656,b1__gpt_2l_52d__matched__seed2
1,2000000000000.0,gpt_2l_56d,2,4,56,0.1,True,4.0,98336,2048,3389738.5833604513,3391488,34.470982990567556,34.48877318581191,1656,1656,2001032183808.0,fixed,0,1656,b1__gpt_2l_56d__fixed__seed0
1,2000000000000.0,gpt_2l_56d,2,4,56,0.1,True,4.0,98336,2048,3389738.5833604513,3391488,34.470982990567556,34.48877318581191,1656,1656,2001032183808.0,fixed,1,1656,b1__gpt_2l_56d__fixed__seed1
1,2000000000000.0,gpt_2l_56d,2,4,56,0.1,True,4.0,98336,2048,3389738.5833604513,3391488,34.470982990567556,34.48877318581191,1656,1656,2001032183808.0,fixed,2,1656,b1__gpt_2l_56d__fixed__seed2
1,2000000000000.0,gpt_2l_56d,2,4,56,0.1,True,4.0,98336,2048,3389738.5833604513,3391488,34.470982990567556,34.48877318581191,1656,1656,2001032183808.0,matched,0,1656,b1__gpt_2l_56d__matched__seed0
1,2000000000000.0,gpt_2l_56d,2,4,56,0.1,True,4.0,98336,2048,3389738.5833604513,3391488,34.470982990567556,34.48877318581191,1656,1656,2001032183808.0,matched,1,1656,b1__gpt_2l_56d__matched__seed1
1,2000000000000.0,gpt_2l_56d,2,4,56,0.1,True,4.0,98336,2048,3389738.5833604513,3391488,34.470982990567556,34.48877318581191,1656,1656,2001032183808.0,matched,2,1656,b1__gpt_2l_56d__matched__seed2
1,2000000000000.0,gpt_3l_48d,3,4,48,0.1,True,4.0,103344,2048,3225473.499509728,3225600,31.211037888118593,31.212261960055738,1575,1575,2000078438400.0,fixed,0,1656,b1__gpt_3l_48d__fixed__seed0
1,2000000000000.0,gpt_3l_48d,3,4,48,0.1,True,4.0,103344,2048,3225473.499509728,3225600,31.211037888118593,31.212261960055738,1575,1575,2000078438400.0,fixed,1,1656,b1__gpt_3l_48d__fixed__seed1
1,2000000000000.0,gpt_3l_48d,3,4,48,0.1,True,4.0,103344,2048,3225473.499509728,3225600,31.211037888118593,31.212261960055738,1575,1575,2000078438400.0,fixed,2,1656,b1__gpt_3l_48d__fixed__seed2
1,2000000000000.0,gpt_3l_48d,3,4,48,0.1,True,4.0,103344,2048,3225473.499509728,3225600,31.211037888118593,31.212261960055738,1575,1575,2000078438400.0,matched,0,1656,b1__gpt_3l_48d__matched__seed0
1,2000000000000.0,gpt_3l_48d,3,4,48,0.1,True,4.0,103344,2048,3225473.499509728,3225600,31.211037888118593,31.212261960055738,1575,1575,2000078438400.0,matched,1,1656,b1__gpt_3l_48d__matched__seed1
1,2000000000000.0,gpt_3l_48d,3,4,48,0.1,True,4.0,103344,2048,3225473.499509728,3225600,31.211037888118593,31.212261960055738,1575,1575,2000078438400.0,matched,2,1656,b1__gpt_3l_48d__matched__seed2
1,2000000000000.0,gpt_2l_60d,2,4,60,0.1,True,4.0,111120,2048,2999760.019198464,3000320,26.99568051834471,27.000719942404608,1465,1465,2000373350400.0,fixed,0,1656,b1__gpt_2l_60d__fixed__seed0
1,2000000000000.0,gpt_2l_60d,2,4,60,0.1,True,4.0,111120,2048,2999760.019198464,3000320,26.99568051834471,27.000719942404608,1465,1465,2000373350400.0,fixed,1,1656,b1__gpt_2l_60d__fixed__seed1
1,2000000000000.0,gpt_2l_60d,2,4,60,0.1,True,4.0,111120,2048,2999760.019198464,3000320,26.99568051834471,27.000719942404608,1465,1465,2000373350400.0,fixed,2,1656,b1__gpt_2l_60d__fixed__seed2
1,2000000000000.0,gpt_2l_60d,2,4,60,0.1,True,4.0,111120,2048,2999760.019198464,3000320,26.99568051834471,27.000719942404608,1465,1465,2000373350400.0,matched,0,1656,b1__gpt_2l_60d__matched__seed0
1,2000000000000.0,gpt_2l_60d,2,4,60,0.1,True,4.0,111120,2048,2999760.019198464,3000320,26.99568051834471,27.000719942404608,1465,1465,2000373350400.0,matched,1,1656,b1__gpt_2l_60d__matched__seed1
1,2000000000000.0,gpt_2l_60d,2,4,60,0.1,True,4.0,111120,2048,2999760.019198464,3000320,26.99568051834471,27.000719942404608,1465,1465,2000373350400.0,matched,2,1656,b1__gpt_2l_60d__matched__seed2
1,2000000000000.0,gpt_2l_64d,2,4,64,0.1,True,4.0,124672,2048,2673682.409308693,2674688,21.44573287754021,21.453798767967147,1306,1306,2000752214016.0,fixed,0,1656,b1__gpt_2l_64d__fixed__seed0
1,2000000000000.0,gpt_2l_64d,2,4,64,0.1,True,4.0,124672,2048,2673682.409308693,2674688,21.44573287754021,21.453798767967147,1306,1306,2000752214016.0,fixed,1,1656,b1__gpt_2l_64d__fixed__seed1
1,2000000000000.0,gpt_2l_64d,2,4,64,0.1,True,4.0,124672,2048,2673682.409308693,2674688,21.44573287754021,21.453798767967147,1306,1306,2000752214016.0,fixed,2,1656,b1__gpt_2l_64d__fixed__seed2
1,2000000000000.0,gpt_2l_64d,2,4,64,0.1,True,4.0,124672,2048,2673682.409308693,2674688,21.44573287754021,21.453798767967147,1306,1306,2000752214016.0,matched,0,1656,b1__gpt_2l_64d__matched__seed0
1,2000000000000.0,gpt_2l_64d,2,4,64,0.1,True,4.0,124672,2048,2673682.409308693,2674688,21.44573287754021,21.453798767967147,1306,1306,2000752214016.0,matched,1,1656,b1__gpt_2l_64d__matched__seed1
1,2000000000000.0,gpt_2l_64d,2,4,64,0.1,True,4.0,124672,2048,2673682.409308693,2674688,21.44573287754021,21.453798767967147,1306,1306,2000752214016.0,matched,2,1656,b1__gpt_2l_64d__matched__seed2
1,2000000000000.0,gpt_3l_56d,3,4,56,0.1,True,4.0,136696,2048,2438501.004662414,2439168,17.838861449218808,17.84374085562123,1191,1191,2000547053568.0,fixed,0,1656,b1__gpt_3l_56d__fixed__seed0
1,2000000000000.0,gpt_3l_56d,3,4,56,0.1,True,4.0,136696,2048,2438501.004662414,2439168,17.838861449218808,17.84374085562123,1191,1191,2000547053568.0,fixed,1,1656,b1__gpt_3l_56d__fixed__seed1
1,2000000000000.0,gpt_3l_56d,3,4,56,0.1,True,4.0,136696,2048,2438501.004662414,2439168,17.838861449218808,17.84374085562123,1191,1191,2000547053568.0,fixed,2,1656,b1__gpt_3l_56d__fixed__seed2
1,2000000000000.0,gpt_3l_56d,3,4,56,0.1,True,4.0,136696,2048,2438501.004662414,2439168,17.838861449218808,17.84374085562123,1191,1191,2000547053568.0,matched,0,1656,b1__gpt_3l_56d__matched__seed0
1,2000000000000.0,gpt_3l_56d,3,4,56,0.1,True,4.0,136696,2048,2438501.004662414,2439168,17.838861449218808,17.84374085562123,1191,1191,2000547053568.0,matched,1,1656,b1__gpt_3l_56d__matched__seed1
1,2000000000000.0,gpt_3l_56d,3,4,56,0.1,True,4.0,136696,2048,2438501.004662414,2439168,17.838861449218808,17.84374085562123,1191,1191,2000547053568.0,matched,2,1656,b1__gpt_3l_56d__matched__seed2
1,2000000000000.0,gpt_3l_64d,3,4,64,0.1,True,4.0,174656,2048,1908513.4970074508,1908736,10.927271304778827,10.928545254672041,932,932,2000233168896.0,fixed,0,1656,b1__gpt_3l_64d__fixed__seed0
1,2000000000000.0,gpt_3l_64d,3,4,64,0.1,True,4.0,174656,2048,1908513.4970074508,1908736,10.927271304778827,10.928545254672041,932,932,2000233168896.0,fixed,1,1656,b1__gpt_3l_64d__fixed__seed1
1,2000000000000.0,gpt_3l_64d,3,4,64,0.1,True,4.0,174656,2048,1908513.4970074508,1908736,10.927271304778827,10.928545254672041,932,932,2000233168896.0,fixed,2,1656,b1__gpt_3l_64d__fixed__seed2
1,2000000000000.0,gpt_3l_64d,3,4,64,0.1,True,4.0,174656,2048,1908513.4970074508,1908736,10.927271304778827,10.928545254672041,932,932,2000233168896.0,matched,0,1656,b1__gpt_3l_64d__matched__seed0
1,2000000000000.0,gpt_3l_64d,3,4,64,0.1,True,4.0,174656,2048,1908513.4970074508,1908736,10.927271304778827,10.928545254672041,932,932,2000233168896.0,matched,1,1656,b1__gpt_3l_64d__matched__seed1
1,2000000000000.0,gpt_3l_64d,3,4,64,0.1,True,4.0,174656,2048,1908513.4970074508,1908736,10.927271304778827,10.928545254672041,932,932,2000233168896.0,matched,2,1656,b1__gpt_3l_64d__matched__seed2
1,2000000000000.0,gpt_3l_72d,3,4,72,0.1,True,4.0,217224,2048,1534514.2955351772,1536000,7.064202369605463,7.071041873826097,750,750,2001936384000.0,fixed,0,1656,b1__gpt_3l_72d__fixed__seed0
1,2000000000000.0,gpt_3l_72d,3,4,72,0.1,True,4.0,217224,2048,1534514.2955351772,1536000,7.064202369605463,7.071041873826097,750,750,2001936384000.0,fixed,1,1656,b1__gpt_3l_72d__fixed__seed1
1,2000000000000.0,gpt_3l_72d,3,4,72,0.1,True,4.0,217224,2048,1534514.2955351772,1536000,7.064202369605463,7.071041873826097,750,750,2001936384000.0,fixed,2,1656,b1__gpt_3l_72d__fixed__seed2
1,2000000000000.0,gpt_3l_72d,3,4,72,0.1,True,4.0,217224,2048,1534514.2955351772,1536000,7.064202369605463,7.071041873826097,750,750,2001936384000.0,matched,0,1656,b1__gpt_3l_72d__matched__seed0
1,2000000000000.0,gpt_3l_72d,3,4,72,0.1,True,4.0,217224,2048,1534514.2955351772,1536000,7.064202369605463,7.071041873826097,750,750,2001936384000.0,matched,1,1656,b1__gpt_3l_72d__matched__seed1
1,2000000000000.0,gpt_3l_72d,3,4,72,0.1,True,4.0,217224,2048,1534514.2955351772,1536000,7.064202369605463,7.071041873826097,750,750,2001936384000.0,matched,2,1656,b1__gpt_3l_72d__matched__seed2
1,2000000000000.0,gpt_3l_80d,3,4,80,0.1,True,4.0,264400,2048,1260716.0867372667,1261568,4.768215154074382,4.771437216338881,616,616,2001351475200.0,fixed,0,1656,b1__gpt_3l_80d__fixed__seed0
1,2000000000000.0,gpt_3l_80d,3,4,80,0.1,True,4.0,264400,2048,1260716.0867372667,1261568,4.768215154074382,4.771437216338881,616,616,2001351475200.0,fixed,1,1656,b1__gpt_3l_80d__fixed__seed1
1,2000000000000.0,gpt_3l_80d,3,4,80,0.1,True,4.0,264400,2048,1260716.0867372667,1261568,4.768215154074382,4.771437216338881,616,616,2001351475200.0,fixed,2,1656,b1__gpt_3l_80d__fixed__seed2
1,2000000000000.0,gpt_3l_80d,3,4,80,0.1,True,4.0,264400,2048,1260716.0867372667,1261568,4.768215154074382,4.771437216338881,616,616,2001351475200.0,matched,0,1656,b1__gpt_3l_80d__matched__seed0
1,2000000000000.0,gpt_3l_80d,3,4,80,0.1,True,4.0,264400,2048,1260716.0867372667,1261568,4.768215154074382,4.771437216338881,616,616,2001351475200.0,matched,1,1656,b1__gpt_3l_80d__matched__seed1
1,2000000000000.0,gpt_3l_80d,3,4,80,0.1,True,4.0,264400,2048,1260716.0867372667,1261568,4.768215154074382,4.771437216338881,616,616,2001351475200.0,matched,2,1656,b1__gpt_3l_80d__matched__seed2
1,2000000000000.0,gpt_4l_80d,4,4,80,0.1,True,4.0,342240,2048,973975.3779024467,974848,2.8458841102806414,2.8484338475923328,476,476,2001791877120.0,fixed,0,1656,b1__gpt_4l_80d__fixed__seed0
1,2000000000000.0,gpt_4l_80d,4,4,80,0.1,True,4.0,342240,2048,973975.3779024467,974848,2.8458841102806414,2.8484338475923328,476,476,2001791877120.0,fixed,1,1656,b1__gpt_4l_80d__fixed__seed1
1,2000000000000.0,gpt_4l_80d,4,4,80,0.1,True,4.0,342240,2048,973975.3779024467,974848,2.8458841102806414,2.8484338475923328,476,476,2001791877120.0,fixed,2,1656,b1__gpt_4l_80d__fixed__seed2
1,2000000000000.0,gpt_4l_80d,4,4,80,0.1,True,4.0,342240,2048,973975.3779024467,974848,2.8458841102806414,2.8484338475923328,476,476,2001791877120.0,matched,0,1656,b1__gpt_4l_80d__matched__seed0
1,2000000000000.0,gpt_4l_80d,4,4,80,0.1,True,4.0,342240,2048,973975.3779024467,974848,2.8458841102806414,2.8484338475923328,476,476,2001791877120.0,matched,1,1656,b1__gpt_4l_80d__matched__seed1
